"3917122","5","295000000","97","Venta de Apartamento en la Loma del Escobero","Envigado","Envigado"
"2995939","5","2600000000","3600","VENDO PERMUTO CASA CAMPESTRE INDEPENDIENTE LOMA DEL ESCOBERO ENVIGADO","Envigado","Envigado"
"3043124","5","750000000","186","Casa en Venta en Envigado","Envigado","Envigado"
"3847347","5","480000000","94","VENDO APARTAMENTO EN ENVIGADO 94 M2  SECTOR CUMBRES","Envigado","Envigado"
"3890014","4","280000000","73","Apartamento en venta en Envigado Sector La Paz","Envigado","Envigado"
"3891831","5","485000000","98","Venta apartamento en Envigado,  Loma del Esmeraldal","Envigado","Envigado"
"3220547","5","630000000","115","Antioquia - Envigado - Cumbres","Envigado","Envigado"
"3295694","5","900000000","190","Antioquia - Envigado - Loma Del Chocho","Envigado","Envigado"
"3362087","5","1270000000","252","Antioquia - Envigado - Loma Del Chocho","Envigado","Envigado"
"3383208","4","310000000","72","Antioquia - Envigado - Señorial","Envigado","Envigado"
"3494638","5","2200000000","1750","Venta de casa campestre en el Alto de Las Palmas, Envigado ","Envigado","Envigado"
"2730402","6","1380000000","397","Antioquia - Envigado - Loma Del Chocho","Envigado","Envigado"
"2776407","5","490000000","116","Antioquia - Envigado - Loma Del Esmeraldal","Envigado","Envigado"
"2892170","5","490000000","94","Antioquia - Envigado - Otra Parte","Envigado","Envigado"
"3604595","6","485000000","88","Antioquia - Envigado - Transversal Intermedia","Envigado","Envigado"
"2073844","3","890000000","184","Antioquia - Envigado - Loma Del Esmeraldal","Envigado","Envigado"
"4260301","5","540000000","105","Apartamento en Venta en Envigado - Zuñiga","Envigado","Envigado"
"4279910","5","4999000000","1627","Venta Casa con Piscina en el Escobero","Envigado","Envigado"
"4280411","5","790000000","150","VENDO APARTAMENTO EN ENVIGADO SECTOR LOMA DE LAS BRUJAS ","Envigado","Envigado"
"4280779","5","420000000","83","Antioquia - Envigado","Envigado","Envigado"
"4280920","5","620000000","118","Antioquia - Envigado - Jardines - Otra Parte","Envigado","Envigado"
"4281498","5","630000000","108","SE VENDE APARTAMENTO EN ENVIGADO SECTOR LAS BRUJAS","Envigado","Envigado"
"4281793","5","950000000","189","SE VENDE CASA EN ENVIGADO ANTIOQUIA, SECTOR LA CALLEJA.","Envigado","Envigado"
"4282660","3","1250000000","1200","Finca en Venta en Envigado - ZuÑiga","Envigado","Envigado"
"4282965","5","960000000","171","Antioquia - Envigado - Loma De Las Brujas","Envigado","Envigado"
"4282969","6","350000000","62","VENDO APARTAMENTO EN ENVIGADO SECTOR EL ESCOBERO","Envigado","Envigado"
"4283070","5","675000000","186","Antioquia - Envigado - La Abadia","Envigado","Envigado"
"4283314","6","430000000","54","APARTAESTUDIO EN VENTA - SECTOR EL ESCOBERO, ENVIGADO","Envigado","Envigado"
"4283382","3","1400000000","1400","Casa Independiente Loma Esmeraldal","Envigado","Envigado"
"4283516","3","287999999","72","VENDO HERMOSO Y ACOGEDOR APARTAMENTO RECIEN REMODELADO DE 72 mt.","Envigado","Envigado"
"4064152","5","430000000","92","Antioquia - Envigado - El Portal","Envigado","Envigado"
"4070935","4","295000000","63","Vendo Casa en el conjunto residencial Vista Alegre- Envigado 63 m2","Envigado","Envigado"
"4073309","5","430000000","110","VENDO APARTAMENTO EN URBANIZACION VILLA FONTANA ENVIGADO 110 M2","Envigado","Envigado"
"4082462","5","400000000","80","Apartamento en Venta en Loma Las Brujas, Envigado","Envigado","Envigado"
"4284806","4","270000000","60","Venta. Apartamento. Envigado. Mesa. P. 10 C. 4789370","Envigado","Envigado"
"4287394","5","520000000","130","apartamento en venta Envigado Esmeralda ","Envigado","Envigado"
"4287426","4","400000000","83","Apartamento para la venta en Envigado Sector Señorial","Envigado","Envigado"
"4288080","3","1350000000","350","Finca en Venta en Envigado - El Salado","Envigado","Envigado"
"4288157","3","236000000","69","VENDO APARTAMENTO EN MARINILLA, SECTOR LA DALIA","Envigado","Envigado"
"4288580","4","280000000","65","Antioquia - Envigado - Envigado, Las Antillas","Envigado","Envigado"
"4288947","3","260000000","62","Apartamento en Venta en Envigado - Las Cometas","Envigado","Envigado"
"4289056","5","800000000","147","Antioquia - Envigado - Loma De Las Brujas","Envigado","Envigado"
"4289698","5","570000000","95","Apartamento en Venta en Envigado - La Abadia","Envigado","Envigado"
"4289794","4","355000000","70","Apartamento en Venta en Envigado - El Dorado","Envigado","Envigado"
"4289856","4","840000000","220","Casa en Venta en Envigado - San Marcos","Envigado","Envigado"
"4290445","5","850000000","175","Antioquia - Envigado - Sur","Envigado","Envigado"
"4290549","4","310000000","67","APARTAMENTO EN VENTA - SECTOR SAN RAFAEL","Envigado","Envigado"
"4279223","5","550000000","103","Antioquia - Envigado - Cumbres","Envigado","Envigado"
"4279649","4","315000000","66","Antioquia - Envigado - La Cuenca","Envigado","Envigado"
"4221613","4","1450000000","2497","Antioquia - Medellín","Envigado","Envigado"
"4293344","5","790000000","138","Antioquia - Envigado - Loma Del Chocho","Envigado","Envigado"
"4293459","5","560000000","120","SE VENDE APARTAMENTO EN ENVIGADO ANTIOQUIA, SECTOR CUMBRES.","Envigado","Envigado"
"4293522","6","580000000","75","APARTAESTUDIO EN VENTA - SECTOR ALTO DE LAS PALMAS","Envigado","Envigado"
"4293537","5","630000000","100","SE VENDE APARTAMENTO EN ENVIGADO ANTIOQUIA, SECTOR CUMBRES.","Envigado","Envigado"
"4294196","5","550000000","100","SE VENDE APARTAMENTO EN ENVIGADO ANTIOQUIA, SECTOR CUMBRES.","Envigado","Envigado"
"4294219","3","190000000","62","Apartamento en venta Envigado Alto de las Flores ","Envigado","Envigado"
"4294806","5","640000000","108","SE VENDE APARTAMENTO EN ENVIGADO ANTIOQUIA, SECTOR LOMA DE LAS BRUJAS.","Envigado","Envigado"
"4294824","5","550000000","102","SE VENDE APARTAMENTO EN ENVIGADO ANTIOQUIA, SECTOR CUMBRES.","Envigado","Envigado"
"4295131","5","1460000000","273","SE VENDE PENTHOUSE EN ENVIGADO ANTIOQUIA, SECTOR LOMA DE LAS BRUJAS- ","Envigado","Envigado"
"4295337","5","850000000","90","Venta. Casa. Envigado. Tres Esquinas. P. 1 C. 4850828","Envigado","Envigado"
"4295367","4","330000000","64","Antioquia - Envigado - La Cuenca","Envigado","Envigado"
"4295717","5","710000000","167","Venta casa Abadia Envigado ","Envigado","Envigado"
"4296395","5","520000000","105","Antioquia - Envigado - Loma De Las Brujas","Envigado","Envigado"
"4298241","5","385000000","74","Apartamento Dúplex en Venta. Envigado, Cumbres.","Envigado","Envigado"
"4300629","6","1550000000","2800","SE VENDE CASA EN ENVIGADO ANTIOQUIA, SECTOR LOMA DEL ESCOBERO.","Envigado","Envigado"
"4300959","4","370000000","77","Apartamento en Venta. Envigado, La Sebastiana.","Envigado","Envigado"
"4301564","5","2300000000","512","Venta casa Envigado Los Benedictinos","Envigado","Envigado"
"4301606","5","1290000000","200","Venta casa Envigado La Calleja, san lucas","Envigado","Envigado"
"4302172","4","315000000","66","SE VENDE APARTAMENTO EN ENVIGADO ANTIOQUIA, SECTOR LA CUENCA.","Envigado","Envigado"
"4302559","5","455000000","95","Antioquia - Envigado - Loma Del Escobero","Envigado","Envigado"
"4233541","5","605000000","97","Antioquia - Envigado - Cumbres","Envigado","Envigado"
"4240384","4","385000000","81","Apartamento en Venta. Envigado, Las Antillas. ","Envigado","Envigado"
"4303259","5","710000000","174","Antioquia - Envigado - La Abadia","Envigado","Envigado"
"4303763","6","3600000000","2000","Vendo Casa Loma del Escobero Envigado","Envigado","Envigado"
"4304698","5","770000000","138","Antioquia - Envigado - Loma De Las Brujas","Envigado","Envigado"
"4305481","5","570000000","113","Apartamento Venta Envigado Loma Escobero 113 m2","Envigado","Envigado"
"4306641","5","680000000","127","Antioquia - Envigado - Loma De Las Brujas","Envigado","Envigado"
"4276335","3","380000000","76","Antioquia - Envigado - Señorial","Envigado","Envigado"
"4276492","5","710000000","126","Antioquia - Envigado - Cumbres","Envigado","Envigado"
"4291360","5","970000000","181","Antioquia - Envigado - La Sebastiana","Envigado","Envigado"
"4292132","5","765000000","137","Apartamento en Venta. Envigado, Benedictinos. ","Envigado","Envigado"
"4292454","5","900000000","76","Casa en Venta en Envigado - Cumbres","Envigado","Envigado"
"4292481","5","470000000","79","Venta apartamento en el Esmeraldal - Envigado","Envigado","Envigado"
"4292749","2","235000000","67","Apartamento en Venta en Envigado - San Jose","Envigado","Envigado"
"4292867","5","340000000","60","Apartamento en Venta en Envigado - Loma Del Escobero","Envigado","Envigado"
"4292869","3","330000000","74","Antioquia - Envigado - Manga Azul","Envigado","Envigado"
"4292955","4","320000000","93","Apartamento en Venta en Envigado - Mesa","Envigado","Envigado"
"4293161","5","2400000000","1623","Antioquia - Envigado - Loma Del Escobero","Envigado","Envigado"
"4164002","5","560000000","118","Venta Apartamento en Loma El Escobero, Envigado","Envigado","Envigado"
"4166817","4","530000000","110","Apartamento Hecho a  Tus Necesidades","Envigado","Envigado"
"4168749","5","1250000000","180","Antioquia - Envigado - Suroriente","Envigado","Envigado"
"3969091","6","630000000","100","VENDO APTO EN ENVIGADO CERCA A LA ESTACION DEL METRO Y AL EXITO.","Envigado","Envigado"
"4120859","5","560000000","123","Antioquia - Envigado - Loma Del Escobero","Envigado","Envigado"
"4122415","5","480000000","87","Venta Apartamento Envigado Zuñiga","Envigado","Envigado"
"4124023","5","940000000","174","Antioquia - Envigado - Loma Las Brujas","Envigado","Envigado"
"4306716","4","480000000","100","Apartamento en venta en Envigado el Chocho","Envigado","Envigado"
"4306724","5","470000000","87","Venta Apartamento Envigado Zuñiga","Envigado","Envigado"
"4275180","3","200000000","56","Palmeras en Envigado. 55.6 M2","Envigado","Envigado"
"4272976","4","1060000000","166","Antioquia - Envigado - El Chocho","Envigado","Envigado"
"4272977","5","2400000000","400","Antioquia - Envigado - El Chocho","Envigado","Envigado"
"4275730","3","260000000","69","Apartamento para la venta en Envigado (Gualandayes)","Envigado","Envigado"
"4275873","4","510000000","103","Apartamento venta otra parte Envigado","Envigado","Envigado"
"4276447","4","520000000","110","Antioquia - Envigado","Envigado","Envigado"
"4278737","5","1330000000","317","Casa en Venta en Envigado - Loma El Atravesado","Envigado","Envigado"
"4230826","4","432000000","87","Antioquia - Envigado - Las Antillas","Envigado","Envigado"
"4233263","5","470000000","79","Venta apartamento en el Esmeraldal - Envigado","Envigado","Envigado"
"4290865","5","530000000","110","Casa en Venta en Envigado - El Portal","Envigado","Envigado"
"4291937","5","450000000","94","Apartamento en Venta. Envigado, Otraparte.","Envigado","Envigado"
"4292059","5","1550000000","500","VENDO CASA EN ENVIGADO SECTOR EL ESCOBERO","Envigado","Envigado"
"4292427","5","650000000","116","Apartamento en Venta en Envigado - El Chocho","Envigado","Envigado"
"4292483","5","950000000","230","Casa en Venta en Envigado - Loma Del Escobero","Envigado","Envigado"
"4292497","6","430000000","54","APARTAESTUDIO EN VENTA - SECTOR EL ESCOBERO","Envigado","Envigado"
"4292580","3","205000000","52","Antioquia - Envigado - La Mina","Envigado","Envigado"
"4292589","5","1200000000","286","Antioquia - Envigado - Transversal Intermedia","Envigado","Envigado"
"4292815","5","620000000","153","Apartamento en Venta en Envigado - Loma De Las Brujas","Envigado","Envigado"
"4293597","5","460000000","78","Venta apartamento en el Esmeraldal - Envigado","Envigado","Envigado"
